CustomerID,Spend,Frequency
505,46.525493475014365,45.886849800171014
506,44.187315231396745,43.039362642677865
507,33.67365473765505,29.842454191949713
508,34.32232275691546,25.465319044219502
509,38.208420693623125,29.91162635759894
510,63.014280716647605,77.54481978702643
511,58.9526027288993,42.440968061007
512,63.749640663929895,38.095373964057785
513,36.67788345405498,25.42561680102623
514,30.3137531021398,33.78631336629106
515,43.399436798659174,53.18039829544242
516,51.75818953296028,43.84319230249774
517,54.98690274909828,74.46484065568848
518,60.47972155968053,64.06059431320816
519,52.84279670807214,53.96093731762291
520,67.42668780655632,64.62199310597481
521,47.773943190516796,52.38417188564984
522,40.86920781958204,46.89282707445425
523,33.18781784505566,27.852184388415168
524,41.1102864190455,41.65276400306028
525,52.42117960985123,34.75631846101041
526,41.11279742646369,40.604720752794336
527,59.36742463535257,79.31831981456118
528,64.12327706037443,79.79613471780733
529,26.30413094773397,40.65738699433534
530,58.64052300497648,52.731757576108976
531,27.603959413382633,15.523243221234788
532,54.01499055090287,47.26258430182853
533,62.248705641936596,54.56518026103073
534,50.648561063435764,53.054777660773304
535,37.2031082679576,28.556204358753405
536,44.14568795722227,27.793131573400974
537,47.38354554289099,65.2633899016665
538,48.17755216210057,51.95371815057535
539,47.97103159233333,63.67548958901331
540,48.901172206906864,34.43493761858547
541,52.134800489101686,60.55985965200764
542,37.91426346266779,25.90030601671967
543,47.579801701297804,44.11039089571967
544,65.18261170355706,57.5222203558077
545,46.15354576857482,39.80727746663971
546,45.561639068448024,62.12162424178962
547,60.78197303714238,54.548469420349285
548,24.408153336559035,29.315719633379743
549,61.81378601288286,70.26167126831969
550,43.68096241994833,33.86747594412129
551,51.63928572452587,37.18117083432867
552,50.963213559211965,57.30052380934196
553,59.424681192203934,53.86325285826012
554,47.32405253764652,42.2583667248803
555,43.219742184355496,44.32181059575544
556,62.97845790651099,57.87706600352889
557,26.358261828588198,14.410022240331541
558,50.20334181705243,57.64444177456947
559,36.520745773708796,37.37786178146403
560,42.38426611743441,42.90024874224509
561,70.11256681463138,81.59588633500931
562,49.55404573544143,57.35891934154609
563,51.950696971513814,57.370477220229354
564,32.184371442944084,44.37279146000594
565,42.70955341205304,63.47896283398806
566,51.96557400728785,27.102831151592497
567,53.547576931132184,49.323857834056014
568,56.16886554393279,66.2685951406087
569,50.08627898917576,42.55996691770001
570,55.270042084546596,56.08020213450174
571,54.53781912635684,60.15402927854795
572,31.702595889954686,27.57526404160948
573,50.3700572191015,51.695330010619024
574,57.679024077327036,52.44055873748072
575,55.898798207345195,52.0722162866331
576,46.3614119002921,46.993239519764074
577,41.94373492460632,44.52912346849195
578,38.816880756783675,28.396803691903607
579,48.68945988458588,43.8257728549966
580,61.33079879559722,61.718049478290716
581,30.48195898518398,26.29372740766118
582,43.40108270270502,43.541588625489574
583,38.60197544573226,28.614941714466127
584,57.849575212405,49.659742972131085
585,44.45690373428699,46.67535195296666
586,45.293623418452086,39.86949527794697
587,47.83050430063351,32.372807454771596
588,54.45393250894797,50.10784467218375
589,46.076110018503634,50.331588745263915
590,19.538569452000733,17.14159033917007
591,55.4331189138752,39.18096452955871
592,54.39042957672042,57.70134005992646
593,47.804589716687865,24.18314409319791
594,39.159633793280655,41.67987945495236
595,53.517801106813586,51.242634957806374
596,53.792355335355865,57.08943981796509
597,45.29967117299125,54.79142694357627
598,47.83268529424461,47.80382729464192
599,40.698434974756786,44.657206815188495
600,48.21410907912671,44.40538078374746
601,34.49570654916519,27.280295638781524
602,54.17318821031836,63.793539191761155
603,40.556315091757064,30.926128666406996
604,52.38103147832312,47.94748822918261
605,35.940370837321005,48.92216997734096
606,44.0994235413046,44.605795839889566
607,48.895105949340724,62.09732193797602
608,33.39300188130737,33.255183947240596
609,51.15147873140092,29.565470311879537
610,46.208524371200774,43.35737350141718
611,32.57643802190769,43.270036806563
612,36.967572458876845,32.089625961778935
613,56.051200840821664,66.62554090591065
614,58.95555985551324,53.84980236761705
615,48.68091360220033,42.8509102266768
616,54.04761812040498,72.30944275686564
617,52.23843563312911,39.660937727473794
618,53.29622982127738,77.68024799227723
619,62.85984007080293,49.95168123939318
620,34.930016017857284,22.37793603943658
621,56.76460732361623,46.05589723406693
622,46.1799104442218,49.73866603888072
623,47.7574106574836,70.46017595912872
624,46.9775026954493,63.257114684980635
625,46.24852883338716,55.51995502918143
626,37.73803808216981,41.9321416043653
627,51.83339199257601,58.830247322307365
628,66.70943032788857,69.47435785804775
629,49.43866979551243,50.03958555017069
630,49.98614957264904,47.26631643657916
631,43.12700962843336,42.91034491343239
632,48.825254535818885,38.00750978932565
633,54.66166426034031,57.559686510305106
634,46.29757559295657,38.33902938171592
635,45.46195958947999,39.91883318777323
636,54.032645401632465,54.620291376004346
637,40.81995230180954,42.893559995279325
638,52.52496627076872,68.91215619123778
639,58.20321797261422,67.76669026851242
640,63.59948541679484,62.4547069859794
641,49.09617992723053,53.179923598609406
642,63.67597239806713,66.80152584975758
643,60.34409886481518,59.900382363568234
644,40.03787359628934,25.559670043936187
645,37.82061488406849,23.29174842855095
646,46.95036362145579,36.45231130661976
647,60.289354925948544,49.52053070627645
648,49.27712992439995,39.45922205326328
649,43.99342442342211,54.05089838580668
650,65.5224318004856,87.26219529887537
651,52.869044880033464,51.16281492196993
652,26.794057242092585,22.82063168321158
653,53.171606262926886,45.06553822088058
654,55.200406145708676,52.08277975887874
655,52.25608654471104,69.64205742134644
656,54.49712100231993,59.133414222304374
657,49.327243910770186,45.40283206076593
658,36.81604130355266,31.242512086161952
659,46.29295996779547,33.16505879339725
660,40.543842044437085,40.04331189569035
661,40.67259089205622,37.35377062834863
662,37.36931650897725,43.764654511442444
663,54.524890926396466,55.64908347446886
664,50.97896145412627,67.16749730808365
665,45.51834637319292,61.493484434553984
666,43.50662072269612,51.23800364810878
667,49.76576894978548,51.072641492068726
668,60.79194728112489,47.55634540728658
669,29.95784284501085,25.235596093434385
670,53.768765208508924,50.782782004745194
671,44.54288025982218,40.14539715174218
672,31.154141550205523,40.182730699026195
673,30.54296916836041,38.228391276771745
674,40.872165058647084,50.10259390835246
675,52.19509555793045,69.03789739965943
676,53.930629339800916,68.34870727013177
677,40.610184273222146,15.479039017266253
678,60.17020991413244,64.25644835782099
679,64.22983496516106,64.88553665247666
680,53.9608658495656,50.6399987349539
681,44.08597332191889,61.55275494646057
682,61.244191845103686,64.97836247876239
683,57.553956956633385,54.82566510568566
684,58.67407411354918,42.656221165995944
685,43.43536325028469,50.4543238185361
686,21.654454947252976,26.258572336500652
687,71.16791021483675,94.85147796924429
688,33.89121596550066,38.87364713957847
689,49.64231928139779,46.017303011588524
690,73.8074535121975,56.405147561528054
691,53.30576756274374,41.700920702710086
692,59.49246473558236,59.36812201751925
693,34.976034306182875,34.20490895393294
694,32.223330452662935,44.85249517047877
695,44.67297208020445,47.028252575067725
696,60.907497344345,50.30785450483836
697,46.5375055235269,32.033824652011106
698,42.053636789285015,44.02244108184941
699,51.979672899449675,48.233853755101116
700,60.819352184772654,53.96710328330293
701,35.55059800926628,53.56441234772309
702,37.89457005876648,42.82549991627281
703,42.11330745490634,49.596868390897235
704,60.94638374712091,82.78697338022701
705,52.34821525948732,53.17864291313104
706,71.32153410570444,64.58893789162889
707,59.36445725831116,69.58017244298205
708,49.6490482313033,43.96227741741798
709,62.65077838088766,71.07520543869107
710,52.11497012731878,32.37465870369749
711,42.95078647492555,49.93979918671752
712,56.799748442451026,57.11261122818888
713,43.036733461389176,60.35771285062431
714,47.09602899196133,57.80400454216973
715,63.277826959579826,52.607577016529305
716,48.987185137826,46.81962151903943
717,41.968586126583716,59.68285536741695
718,45.35662308564508,43.0115544967525
719,60.21790585588673,85.08304108304034
720,44.47459326583271,46.888863576975204
721,46.13129153149353,63.52606870761936
722,44.897072603663716,49.16495958567588
723,51.8392549434031,44.96366984578242
724,46.145102396243914,57.337735130899375
725,33.98163951027463,56.6005912814488
726,41.128190581549596,39.96028761747828
727,40.67210958493562,45.34896230373452
728,62.43319384455155,75.4396771315062
729,58.126740421090425,87.13028516254703
730,55.87259379399826,71.01900087728993
731,44.946416827355904,33.47588304958955
732,41.84208458006029,29.390547660348222
733,44.92482398342643,39.04483662178126
734,39.48119897448326,45.29398159918412
735,74.97200391587008,96.22587460692904
736,27.54678351628598,27.039916577358248
737,55.64008535073809,59.65122264231506
738,37.15447702007473,45.03657326787729
739,48.95656508505307,42.79622665588829
740,40.119980575062655,27.472584219722965
741,38.223710375173695,35.860529690411546
742,38.598036990650385,22.870558578425612
743,67.54986153742058,67.01810537449336
744,48.67011577690408,43.52543618621673
745,42.342978055219135,44.73798486316722
746,55.55786964082873,46.72398064295393
747,50.103493145662995,53.022871288009554
748,57.20033759341653,59.72918100687523
749,31.7574334406217,45.28249478489492
750,53.03603904462001,54.83893969456569
751,57.726948371023816,48.13989340638307
752,33.384017088854364,31.563064308904828
753,54.48195284423313,85.05296779833695
754,66.96181572828161,82.12972675492217
755,49.85142296645297,39.72532428801897
756,58.21405937024811,56.49469129845986
757,56.7057045031091,60.78483504738856
758,42.92494302489423,44.679072071226976
759,50.39766734586495,53.92624708100095
760,34.33005289138397,31.63732581494433
761,45.48696962897474,37.43699238458066
762,52.65687974966236,53.117316849266494
763,57.23100493737798,56.43240797565563
764,50.246121252479114,60.967928668300615
765,57.19983730143166,46.17084558344894
766,38.970937870446306,32.929806081770224
767,48.98302725445129,83.55481618189143
768,50.19279384513077,45.34625535649158
769,68.49591246679637,61.594386223890695
770,47.85833343799916,58.632900138008715
771,45.009833620058174,46.42171427583714
772,50.213512238435484,45.581097627401476
773,40.80886555130056,42.578655806383665
774,51.92753849065216,60.214811614859975
775,46.34944783453742,38.48375689611282
776,32.08672451958816,23.252559802629726
777,49.41413448866139,58.395425430094804
